date,service,type
"2011-09-19T12:36:49+0000","facebook","post"
"2011-09-19T12:08:58+0000","facebook","post"
"2011-09-19T10:01:09+0000","facebook","post"
"2011-09-17T08:16:31+0000","facebook","post"
"2011-09-16T14:26:08+0000","facebook","post"
"2011-09-16T09:10:45+0000","facebook","post"
"2011-09-16T07:19:33+0000","facebook","post"
"2011-09-16T06:09:07+0000","facebook","post"
"2011-09-16T03:51:14+0000","facebook","post"
"2011-09-16T03:36:22+0000","facebook","post"
"2011-09-15T14:22:54+0000","facebook","post"
"2011-09-15T11:46:38+0000","facebook","post"
"2011-09-15T11:01:15+0000","facebook","post"
"2011-09-15T08:18:35+0000","facebook","post"
"2011-09-14T15:02:54+0000","facebook","post"
"2011-09-14T12:54:07+0000","facebook","post"
"2011-09-14T11:27:04+0000","facebook","post"
"2011-09-13T06:10:16+0000","facebook","post"
"2011-09-13T03:08:08+0000","facebook","post"
"2011-09-12T14:10:16+0000","facebook","post"
"2011-09-12T07:06:10+0000","facebook","post"
"2011-09-12T03:59:00+0000","facebook","post"
"2011-09-11T09:31:57+0000","facebook","post"
"2011-09-10T08:48:12+0000","facebook","post"
"2011-09-10T06:52:58+0000","facebook","post"
"2011-09-09T08:05:56+0000","facebook","post"
"2011-09-09T03:27:06+0000","facebook","post"
"2011-09-08T19:08:20+0000","facebook","post"
"2011-09-08T16:28:22+0000","facebook","post"
"2011-09-08T10:29:21+0000","facebook","post"
"2011-09-08T04:26:00+0000","facebook","post"
"2011-09-08T03:26:42+0000","facebook","post"
"2011-09-08T03:17:25+0000","facebook","post"
"2011-09-07T09:58:16+0000","facebook","post"
"2011-09-07T04:44:33+0000","facebook","post"
"2011-09-07T02:18:27+0000","facebook","post"
"2011-09-06T06:01:33+0000","facebook","post"
"2011-09-06T04:25:47+0000","facebook","post"
"2011-09-06T04:25:46+0000","facebook","post"
"2011-09-05T13:52:41+0000","facebook","post"
"2011-09-03T06:25:40+0000","facebook","post"
"2011-09-02T11:59:11+0000","facebook","post"
"2011-09-02T11:35:16+0000","facebook","post"
"2011-09-01T16:49:38+0000","facebook","post"
"2011-09-01T10:52:56+0000","facebook","post"
"2011-09-01T08:25:49+0000","facebook","post"
"2011-09-01T06:40:09+0000","facebook","post"
"2011-09-01T03:39:18+0000","facebook","post"
"2011-09-01T03:24:44+0000","facebook","post"
"2011-08-31T14:00:38+0000","facebook","post"
"2011-08-31T13:46:02+0000","facebook","post"
"2011-08-31T13:38:57+0000","facebook","post"
"2011-08-31T09:35:00+0000","facebook","post"
"2011-08-31T09:34:06+0000","facebook","post"
"2011-08-31T05:40:14+0000","facebook","post"
"2011-08-31T03:36:37+0000","facebook","post"
"2011-08-31T02:40:23+0000","facebook","post"
"2011-08-30T14:42:45+0000","facebook","post"
"2011-08-30T11:15:16+0000","facebook","post"
"2011-08-30T10:14:08+0000","facebook","post"
"2011-08-30T10:10:32+0000","facebook","post"
"2011-08-30T07:18:56+0000","facebook","post"
"2011-08-30T06:44:33+0000","facebook","post"
"2011-08-30T04:03:50+0000","facebook","post"
"2011-08-30T03:38:15+0000","facebook","post"
"2011-08-30T01:18:33+0000","facebook","post"
"2011-08-29T18:19:43+0000","facebook","post"
"2011-08-29T10:39:04+0000","facebook","post"
"2011-08-29T08:45:51+0000","facebook","post"
"2011-08-29T08:25:34+0000","facebook","post"
"2011-08-29T07:44:12+0000","facebook","post"
"2011-08-29T05:50:47+0000","facebook","post"
"2011-08-29T03:34:16+0000","facebook","post"
"2011-08-29T03:06:46+0000","facebook","post"
"2011-08-26T06:29:12+0000","facebook","post"
"2011-08-26T06:12:48+0000","facebook","post"
"2011-08-25T18:04:39+0000","facebook","post"
"2011-08-25T07:00:55+0000","facebook","post"
"2011-08-25T03:59:36+0000","facebook","post"
"2011-08-24T10:44:33+0000","facebook","post"
"2011-08-24T08:07:06+0000","facebook","post"
"2011-08-24T07:56:45+0000","facebook","post"
"2011-08-24T07:37:15+0000","facebook","post"
"2011-08-24T07:28:35+0000","facebook","post"
"2011-08-24T06:19:36+0000","facebook","post"
"2011-08-24T06:07:16+0000","facebook","post"
"2011-08-23T14:18:14+0000","facebook","post"
"2011-08-23T14:16:58+0000","facebook","post"
"2011-08-23T08:18:38+0000","facebook","post"
"2011-08-23T07:41:00+0000","facebook","post"
"2011-08-23T02:26:21+0000","facebook","post"
"2011-08-22T14:35:48+0000","facebook","post"
"2011-08-22T14:06:22+0000","facebook","post"
"2011-08-22T06:54:23+0000","facebook","post"
"2011-08-22T02:17:23+0000","facebook","post"
"2011-08-20T14:52:03+0000","facebook","post"
"2011-08-19T13:58:15+0000","facebook","post"
"2011-08-19T05:49:34+0000","facebook","post"
"2011-08-19T05:41:53+0000","facebook","post"
"2011-08-16T13:52:09+0000","facebook","post"
"2011-08-15T07:51:23+0000","facebook","post"
"2011-08-15T00:40:48+0000","facebook","post"
"2011-08-14T12:44:12+0000","facebook","post"
"2011-08-14T12:14:31+0000","facebook","post"
"2011-08-14T01:02:12+0000","facebook","post"
"2011-08-13T11:59:59+0000","facebook","post"
"2011-08-13T10:02:53+0000","facebook","post"
"2011-08-13T09:48:22+0000","facebook","post"
"2011-08-13T09:43:09+0000","facebook","post"
"2011-08-12T05:29:32+0000","facebook","post"
"2011-08-12T03:32:07+0000","facebook","post"
"2011-08-12T02:13:47+0000","facebook","post"
"2011-08-12T02:12:43+0000","facebook","post"
"2011-08-12T02:06:19+0000","facebook","post"
"2011-08-11T18:24:25+0000","facebook","post"
"2011-08-11T17:55:05+0000","facebook","post"
"2011-08-11T16:32:37+0000","facebook","post"
"2011-08-11T16:05:12+0000","facebook","post"
"2011-08-11T14:15:45+0000","facebook","post"
"2011-08-11T13:55:48+0000","facebook","post"
"2011-08-11T11:22:14+0000","facebook","post"
"2011-08-11T02:20:13+0000","facebook","post"
"2011-08-10T16:34:06+0000","facebook","post"
"2011-08-10T09:18:46+0000","facebook","post"
"2011-08-10T08:50:24+0000","facebook","post"
"2011-08-10T04:31:55+0000","facebook","post"
"2011-08-09T13:37:14+0000","facebook","post"
"2011-08-09T12:24:39+0000","facebook","post"
"2011-08-09T11:15:03+0000","facebook","post"
"2011-08-08T09:45:15+0000","facebook","post"
"2011-08-08T03:00:28+0000","facebook","post"
"2011-08-07T17:45:29+0000","facebook","post"
"2011-08-07T14:41:26+0000","facebook","post"
"2011-08-07T13:45:03+0000","facebook","post"
"2011-08-07T13:42:30+0000","facebook","post"
"2011-08-07T13:31:24+0000","facebook","post"
"2011-08-07T04:56:13+0000","facebook","post"
"2011-08-07T02:50:58+0000","facebook","post"
"2011-08-06T05:07:44+0000","facebook","post"
"2011-08-06T04:47:01+0000","facebook","post"
"2011-08-06T04:21:21+0000","facebook","post"
"2011-08-05T07:17:34+0000","facebook","post"
"2011-08-04T01:57:40+0000","facebook","post"
"2011-08-03T16:20:32+0000","facebook","post"
"2011-08-03T15:23:35+0000","facebook","post"
"2011-08-03T09:39:37+0000","facebook","post"
"2011-08-03T08:45:41+0000","facebook","post"
"2011-08-03T03:47:21+0000","facebook","post"
"2011-08-02T11:38:36+0000","facebook","post"
"2011-08-02T07:02:52+0000","facebook","post"
"2011-08-02T04:27:26+0000","facebook","post"
"2011-08-02T03:46:26+0000","facebook","post"
"2011-08-01T15:04:51+0000","facebook","post"
"2011-08-01T14:59:28+0000","facebook","post"
"2011-08-01T08:11:04+0000","facebook","post"
"2011-08-01T04:22:31+0000","facebook","post"
"2011-08-01T03:30:36+0000","facebook","post"
"2011-07-31T13:48:58+0000","facebook","post"
"2011-07-31T10:34:02+0000","facebook","post"
"2011-07-31T06:19:48+0000","facebook","post"
"2011-07-31T06:16:28+0000","facebook","post"
"2011-07-31T05:06:48+0000","facebook","post"
"2011-07-31T04:03:08+0000","facebook","post"
"2011-07-30T18:56:26+0000","facebook","post"
"2011-07-30T14:26:43+0000","facebook","post"
"2011-07-29T06:56:31+0000","facebook","post"
"2011-07-29T06:54:13+0000","facebook","post"
"2011-07-28T16:52:53+0000","facebook","post"
"2011-07-28T10:23:29+0000","facebook","post"
"2011-07-28T09:48:46+0000","facebook","post"
"2011-07-27T07:03:54+0000","facebook","post"
"2011-07-27T06:56:12+0000","facebook","post"
"2011-07-27T06:38:23+0000","facebook","post"
"2011-07-27T06:34:53+0000","facebook","post"
"2011-07-26T03:22:37+0000","facebook","post"
"2011-07-26T03:11:17+0000","facebook","post"
"2011-07-25T17:17:59+0000","facebook","post"
"2011-07-25T15:32:45+0000","facebook","post"
"2011-07-25T13:24:44+0000","facebook","post"
"2011-07-25T11:57:06+0000","facebook","post"
"2011-07-25T09:30:57+0000","facebook","post"
"2011-07-25T07:16:52+0000","facebook","post"
"2011-07-25T04:54:17+0000","facebook","post"
"2011-07-25T04:53:42+0000","facebook","post"
"2011-07-25T04:49:24+0000","facebook","post"
"2011-07-25T04:47:44+0000","facebook","post"
"2011-07-24T18:57:38+0000","facebook","post"
"2011-07-24T18:54:04+0000","facebook","post"
"2011-07-23T15:56:26+0000","facebook","post"
"2011-07-23T15:09:10+0000","facebook","post"
"2011-07-23T14:22:15+0000","facebook","post"
"2011-07-22T14:05:56+0000","facebook","post"
"2011-07-22T12:43:28+0000","facebook","post"
"2011-07-22T11:09:06+0000","facebook","post"
"2011-07-22T10:23:29+0000","facebook","post"
"2011-07-22T07:33:17+0000","facebook","post"
"2011-07-22T05:58:15+0000","facebook","post"
"2011-07-22T03:42:48+0000","facebook","post"
"2011-07-21T15:32:36+0000","facebook","post"
"2011-07-21T12:15:59+0000","facebook","post"
"2011-07-21T10:06:27+0000","facebook","post"
"2011-07-21T09:19:39+0000","facebook","post"
"2011-07-20T14:15:26+0000","facebook","post"
"2011-07-20T13:12:24+0000","facebook","post"
"2011-07-20T13:01:10+0000","facebook","post"
"2011-07-20T12:49:25+0000","facebook","post"
"2011-07-20T11:02:17+0000","facebook","post"
"2011-07-20T09:44:49+0000","facebook","post"
"2011-07-19T11:37:24+0000","facebook","post"
"2011-07-19T09:41:42+0000","facebook","post"
"2011-07-19T09:35:46+0000","facebook","post"
"2011-07-19T08:31:44+0000","facebook","post"
"2011-07-19T08:31:24+0000","facebook","post"
"2011-07-19T08:30:29+0000","facebook","post"
"2011-07-19T03:11:29+0000","facebook","post"
"2011-07-19T03:07:14+0000","facebook","post"
"2011-07-18T06:04:21+0000","facebook","post"
"2011-07-17T16:30:41+0000","facebook","post"
"2011-07-17T15:11:23+0000","facebook","post"
"2011-07-16T15:30:30+0000","facebook","post"
"2011-07-16T15:07:30+0000","facebook","post"
"2011-07-16T06:53:06+0000","facebook","post"
"2011-07-16T06:00:16+0000","facebook","post"
"2011-07-16T02:29:16+0000","facebook","post"
"2011-07-16T01:54:56+0000","facebook","post"
"2011-07-15T10:08:56+0000","facebook","post"
"2011-07-15T08:34:33+0000","facebook","post"
"2011-07-15T01:45:33+0000","facebook","post"
"2011-07-14T09:45:59+0000","facebook","post"
"2011-07-14T03:55:00+0000","facebook","post"
"2011-07-14T03:50:29+0000","facebook","post"
"2011-07-14T03:44:55+0000","facebook","post"
"2011-07-13T10:17:27+0000","facebook","post"
"2011-07-13T09:39:16+0000","facebook","post"
"2011-07-13T08:58:46+0000","facebook","post"
"2011-07-13T02:07:28+0000","facebook","post"
"2011-07-13T02:04:01+0000","facebook","post"
"2011-07-12T08:02:08+0000","facebook","post"
"2011-07-12T06:52:26+0000","facebook","post"
"2011-07-12T03:48:36+0000","facebook","post"
"2011-07-12T02:50:51+0000","facebook","post"
"2011-07-12T02:45:39+0000","facebook","post"
"2011-07-11T11:32:10+0000","facebook","post"
"2011-07-11T10:18:59+0000","facebook","post"
"2011-07-11T08:20:09+0000","facebook","post"
"2011-07-11T08:14:28+0000","facebook","post"
"2011-07-11T03:51:25+0000","facebook","post"
"2011-07-10T01:11:30+0000","facebook","post"
"2011-07-10T01:02:36+0000","facebook","post"
"2011-07-08T14:22:04+0000","facebook","post"
"2011-07-08T11:34:20+0000","facebook","post"
"2011-07-08T09:37:02+0000","facebook","post"
"2011-07-08T05:44:43+0000","facebook","post"
"2011-07-07T11:02:02+0000","facebook","post"
"2011-07-07T06:45:43+0000","facebook","post"
"2011-07-06T17:30:47+0000","facebook","post"
"2011-07-06T17:28:56+0000","facebook","post"
"2011-07-06T16:57:09+0000","facebook","post"
"2011-07-06T15:22:02+0000","facebook","post"
"2011-07-06T15:17:18+0000","facebook","post"
"2011-07-05T15:43:47+0000","facebook","post"
"2011-07-05T15:26:05+0000","facebook","post"
"2011-07-05T07:43:34+0000","facebook","post"
"2011-07-05T02:38:10+0000","facebook","post"
"2011-07-05T02:22:02+0000","facebook","post"
"2011-07-04T06:58:21+0000","facebook","post"
"2011-07-04T06:19:02+0000","facebook","post"
"2011-07-03T12:45:18+0000","facebook","post"
"2011-07-02T12:34:56+0000","facebook","post"
"2011-07-01T11:26:37+0000","facebook","post"
"2011-07-01T09:57:50+0000","facebook","post"
"2011-07-01T09:25:26+0000","facebook","post"
"2011-07-01T06:20:53+0000","facebook","post"
"2011-07-01T05:00:58+0000","facebook","post"
"2011-06-30T15:16:15+0000","facebook","post"
"2011-06-30T12:59:41+0000","facebook","post"
"2011-06-30T07:56:38+0000","facebook","post"
"2011-06-30T03:50:04+0000","facebook","post"
"2011-06-30T03:46:30+0000","facebook","post"
"2011-06-30T03:27:21+0000","facebook","post"
"2011-06-30T03:25:37+0000","facebook","post"
"2011-06-29T03:02:14+0000","facebook","post"
"2011-06-29T02:05:07+0000","facebook","post"
"2011-06-28T09:05:55+0000","facebook","post"
"2011-06-28T06:07:11+0000","facebook","post"
"2011-06-27T11:19:56+0000","facebook","post"
"2011-06-24T05:35:34+0000","facebook","post"
"2011-06-24T02:50:16+0000","facebook","post"
"2011-06-23T11:06:06+0000","facebook","post"
"2011-06-23T06:10:29+0000","facebook","post"
"2011-06-23T03:07:16+0000","facebook","post"
"2011-06-23T02:01:13+0000","facebook","post"
"2011-06-23T02:01:12+0000","facebook","post"
"2011-06-22T17:01:34+0000","facebook","post"
"2011-06-22T04:23:22+0000","facebook","post"
"2011-06-22T03:59:47+0000","facebook","post"
"2011-06-21T14:32:50+0000","facebook","post"
"2011-06-21T10:57:08+0000","facebook","post"
"2011-06-21T09:03:36+0000","facebook","post"
"2011-06-21T08:51:49+0000","facebook","post"
"2011-06-21T06:29:36+0000","facebook","post"
"2011-06-21T04:17:00+0000","facebook","post"
"2011-06-21T04:16:36+0000","facebook","post"
"2011-06-21T03:13:45+0000","facebook","post"
"2011-06-21T03:11:28+0000","facebook","post"
"2011-06-20T04:01:16+0000","facebook","post"
"2011-06-18T15:05:38+0000","facebook","post"
"2011-06-18T10:00:06+0000","facebook","post"
"2011-06-18T05:52:23+0000","facebook","post"
"2011-06-17T10:22:28+0000","facebook","post"
"2011-06-17T04:18:02+0000","facebook","post"
"2011-06-17T03:27:23+0000","facebook","post"
"2011-06-16T17:19:44+0000","facebook","post"
"2011-06-16T07:56:59+0000","facebook","post"
"2011-06-15T08:23:01+0000","facebook","post"
"2011-06-14T16:53:26+0000","facebook","post"
"2011-06-14T16:20:05+0000","facebook","post"
"2011-06-14T10:35:38+0000","facebook","post"
"2011-06-14T09:12:00+0000","facebook","post"
"2011-06-14T04:37:07+0000","facebook","post"
"2011-06-14T03:33:14+0000","facebook","post"
"2011-06-14T03:25:40+0000","facebook","post"
"2011-06-13T10:35:53+0000","facebook","post"
"2011-06-13T08:33:58+0000","facebook","post"
"2011-06-12T13:53:00+0000","facebook","post"
"2011-06-12T09:56:27+0000","facebook","post"
"2011-06-12T09:56:25+0000","facebook","post"
"2011-06-12T09:53:22+0000","facebook","post"
"2011-06-12T09:53:21+0000","facebook","post"
"2011-06-12T09:50:37+0000","facebook","post"
"2011-06-12T09:50:36+0000","facebook","post"
"2011-06-12T06:14:50+0000","facebook","post"
"2011-06-12T06:14:49+0000","facebook","post"
"2011-06-11T11:26:35+0000","facebook","post"
"2011-06-11T10:03:25+0000","facebook","post"
"2011-06-11T04:21:18+0000","facebook","post"
"2011-06-11T04:21:17+0000","facebook","post"
"2011-06-10T09:17:04+0000","facebook","post"
"2011-06-10T05:06:42+0000","facebook","post"
"2011-06-09T10:42:13+0000","facebook","post"
"2011-06-09T08:33:51+0000","facebook","post"
"2011-06-09T03:20:59+0000","facebook","post"
"2011-06-09T03:19:54+0000","facebook","post"
"2011-06-08T16:34:42+0000","facebook","post"
"2011-06-08T15:54:04+0000","facebook","post"
"2011-06-08T10:59:56+0000","facebook","post"
"2011-06-08T07:28:18+0000","facebook","post"
"2011-06-08T06:17:46+0000","facebook","post"
"2011-06-08T06:16:00+0000","facebook","post"
"2011-06-07T17:07:58+0000","facebook","post"
"2011-06-07T17:00:31+0000","facebook","post"
"2011-06-07T15:25:02+0000","facebook","post"
"2011-06-07T04:53:12+0000","facebook","post"
"2011-06-06T17:04:53+0000","facebook","post"
"2011-06-06T13:04:04+0000","facebook","post"
"2011-06-06T07:22:16+0000","facebook","post"
"2011-06-06T07:20:15+0000","facebook","post"
"2011-06-06T05:34:32+0000","facebook","post"
"2011-06-05T12:06:43+0000","facebook","post"
"2011-06-03T05:22:53+0000","facebook","post"
"2011-06-03T04:58:08+0000","facebook","post"
"2011-06-02T19:04:35+0000","facebook","post"
"2011-06-01T05:59:57+0000","facebook","post"
"2011-05-31T09:57:12+0000","facebook","post"
"2011-05-31T04:22:17+0000","facebook","post"
"2011-05-31T03:34:33+0000","facebook","post"
"2011-05-30T14:45:48+0000","facebook","post"
"2011-05-30T02:25:45+0000","facebook","post"
"2011-05-29T04:56:35+0000","facebook","post"
"2011-05-29T03:39:35+0000","facebook","post"
"2011-05-28T15:42:50+0000","facebook","post"
"2011-05-27T16:16:22+0000","facebook","post"
"2011-05-27T04:29:27+0000","facebook","post"
"2011-05-26T16:45:33+0000","facebook","post"
"2011-05-26T14:17:12+0000","facebook","post"
"2011-05-26T04:10:46+0000","facebook","post"
"2011-05-26T03:07:05+0000","facebook","post"
"2011-05-25T02:11:51+0000","facebook","post"
"2011-05-25T00:21:31+0000","facebook","post"
"2011-05-24T10:23:36+0000","facebook","post"
"2011-05-24T09:21:16+0000","facebook","post"
"2011-05-24T06:08:31+0000","facebook","post"
"2011-05-24T05:03:59+0000","facebook","post"
"2011-05-23T16:58:03+0000","facebook","post"
"2011-05-23T16:49:38+0000","facebook","post"
"2011-05-23T16:34:36+0000","facebook","post"
"2011-05-23T09:49:21+0000","facebook","post"
"2011-05-23T03:46:29+0000","facebook","post"
"2011-05-23T03:34:28+0000","facebook","post"
"2011-05-23T00:04:14+0000","facebook","post"
"2011-05-22T23:55:04+0000","facebook","post"
"2011-05-22T14:49:29+0000","facebook","post"
"2011-05-22T05:54:04+0000","facebook","post"
"2011-05-21T22:09:31+0000","facebook","post"
"2011-05-21T11:20:30+0000","facebook","post"
"2011-05-20T16:51:41+0000","facebook","post"
"2011-05-20T08:57:12+0000","facebook","post"
"2011-05-19T12:07:28+0000","facebook","post"
"2011-05-19T11:07:12+0000","facebook","post"
"2011-05-19T10:13:12+0000","facebook","post"
"2011-05-19T08:50:37+0000","facebook","post"
"2011-05-19T03:33:52+0000","facebook","post"
"2011-05-18T06:23:18+0000","facebook","post"
"2011-05-17T14:27:54+0000","facebook","post"
"2011-05-17T13:51:13+0000","facebook","post"
"2011-05-17T13:29:27+0000","facebook","post"
"2011-05-17T13:23:28+0000","facebook","post"
"2011-05-17T13:14:44+0000","facebook","post"
"2011-05-17T10:14:54+0000","facebook","post"
"2011-05-17T09:39:19+0000","facebook","post"
"2011-05-17T05:57:06+0000","facebook","post"
"2011-05-16T16:18:41+0000","facebook","post"
"2011-05-16T14:57:39+0000","facebook","post"
"2011-05-16T11:24:34+0000","facebook","post"
"2011-05-16T08:04:57+0000","facebook","post"
"2011-05-16T08:00:31+0000","facebook","post"
"2011-05-16T05:18:02+0000","facebook","post"
"2011-05-15T11:14:10+0000","facebook","post"
"2011-05-14T16:47:21+0000","facebook","post"
"2011-05-14T14:41:59+0000","facebook","post"
"2011-05-13T09:52:02+0000","facebook","post"
"2011-05-13T03:45:58+0000","facebook","post"
"2011-05-12T13:22:07+0000","facebook","post"
"2011-05-12T11:53:00+0000","facebook","post"
"2011-05-12T05:46:39+0000","facebook","post"
"2011-05-12T04:34:12+0000","facebook","post"
"2011-05-12T04:01:53+0000","facebook","post"
"2011-05-11T15:17:24+0000","facebook","post"
"2011-05-10T17:22:31+0000","facebook","post"
"2011-05-10T10:52:23+0000","facebook","post"
"2011-05-10T04:50:26+0000","facebook","post"
"2011-05-09T09:07:55+0000","facebook","post"
"2011-05-09T01:28:22+0000","facebook","post"
"2011-05-08T13:34:17+0000","facebook","post"
"2011-05-08T00:12:26+0000","facebook","post"
"2011-05-07T21:18:15+0000","facebook","post"
"2011-05-07T20:25:57+0000","facebook","post"
"2011-05-07T16:55:22+0000","facebook","post"
"2011-05-06T13:35:17+0000","facebook","post"
"2011-05-06T05:40:14+0000","facebook","post"
"2011-05-04T15:09:33+0000","facebook","post"
"2011-05-04T10:56:07+0000","facebook","post"
"2011-05-04T07:21:21+0000","facebook","post"
"2011-05-03T08:48:34+0000","facebook","post"
"2011-05-03T01:31:11+0000","facebook","post"
"2011-05-01T10:39:51+0000","facebook","post"
"2011-04-28T12:16:42+0000","facebook","post"
"2011-04-27T17:06:17+0000","facebook","post"
"2011-04-27T14:06:58+0000","facebook","post"
"2011-04-27T05:01:47+0000","facebook","post"
"2011-04-26T11:24:57+0000","facebook","post"
"2011-04-25T14:40:38+0000","facebook","post"
"2011-04-23T17:37:34+0000","facebook","post"
"2011-04-23T17:37:34+0000","facebook","post"
"2011-04-23T17:37:34+0000","facebook","post"
"2011-04-22T09:05:36+0000","facebook","post"
"2011-04-22T06:24:36+0000","facebook","post"
"2011-04-21T12:15:23+0000","facebook","post"
"2011-04-21T05:15:34+0000","facebook","post"
"2011-04-20T09:08:54+0000","facebook","post"
"2011-04-20T08:27:28+0000","facebook","post"
"2011-04-20T07:09:13+0000","facebook","post"
"2011-04-20T05:37:56+0000","facebook","post"
"2011-04-19T08:49:14+0000","facebook","post"
"2011-04-17T15:24:23+0000","facebook","post"
"2011-04-14T12:22:06+0000","facebook","post"
"2011-02-21T08:03:52+0000","facebook","post"
"2011-01-28T05:09:30+0000","facebook","post"
"2010-10-03T12:48:52+0000","facebook","post"
"2010-09-19T13:20:50+0000","facebook","post"
"2010-09-15T02:41:27+0000","facebook","post"
"2010-09-14T12:48:29+0000","facebook","post"
"2010-09-14T02:47:15+0000","facebook","post"
"2010-09-12T10:13:53+0000","facebook","post"
"2010-09-04T10:30:02+0000","facebook","post"
"2010-08-29T13:53:28+0000","facebook","post"
"2010-08-21T11:31:04+0000","facebook","post"
"2010-08-14T10:07:32+0000","facebook","post"
"2010-06-10T03:04:47+0000","facebook","post"
"2010-04-24T02:28:34+0000","facebook","post"
"2010-04-21T16:15:40+0000","facebook","post"
"2010-03-26T03:11:11+0000","facebook","post"
"2010-03-22T10:54:41+0000","facebook","post"
"2010-03-21T14:56:35+0000","facebook","post"
"2010-02-23T16:15:54+0000","facebook","post"
"2010-01-06T08:15:46+0000","facebook","post"
"2009-12-31T17:28:02+0000","facebook","post"
"2009-12-28T11:00:00+0000","facebook","post"
"2009-12-28T10:00:00+0000","facebook","post"
"2009-12-24T12:43:25+0000","facebook","post"
"2009-12-11T08:59:11+0000","facebook","post"
"2009-01-01T05:30:36+0000","facebook","post"
"2008-12-10T16:28:25+0000","facebook","post"
"2008-12-10T16:28:21+0000","facebook","post"
"2008-12-10T16:28:11+0000","facebook","post"
"2008-12-10T16:28:07+0000","facebook","post"
"2008-12-10T16:28:04+0000","facebook","post"
"2008-12-10T16:27:59+0000","facebook","post"
"2008-12-10T16:27:54+0000","facebook","post"
"2008-12-10T16:12:47+0000","facebook","post"
"2008-12-10T16:12:42+0000","facebook","post"
"2008-12-10T16:12:37+0000","facebook","post"
"2008-12-10T16:12:31+0000","facebook","post"
"2008-12-10T16:12:25+0000","facebook","post"
"2008-12-10T16:12:23+0000","facebook","post"
"2008-12-10T16:12:15+0000","facebook","post"
"2008-12-10T16:00:50+0000","facebook","post"
"2008-12-10T16:00:48+0000","facebook","post"
"2008-12-10T16:00:46+0000","facebook","post"
"2008-11-30T16:04:21+0000","facebook","post"
"2008-11-30T15:34:36+0000","facebook","post"
"2008-11-15T16:41:58+0000","facebook","post"
"2008-11-15T16:41:38+0000","facebook","post"
"2008-11-15T16:41:14+0000","facebook","post"
"2008-11-15T16:40:50+0000","facebook","post"
"2008-11-15T16:40:22+0000","facebook","post"
"2008-11-15T16:38:05+0000","facebook","post"
"2008-11-15T16:36:45+0000","facebook","post"
"2008-11-15T16:35:33+0000","facebook","post"
"2008-11-15T16:34:16+0000","facebook","post"
"2008-11-15T16:34:11+0000","facebook","post"
"2008-10-13T15:02:15+0000","facebook","post"
"2008-10-13T05:35:28+0000","facebook","post"
"2008-10-13T05:33:58+0000","facebook","post"
"2008-10-13T05:31:39+0000","facebook","post"
"2008-10-13T05:31:31+0000","facebook","post"
"2008-10-13T05:31:25+0000","facebook","post"
"2008-08-21T05:28:51+0000","facebook","post"
"2008-06-28T12:25:22+0000","facebook","post"
